movie_idx,movieId,title,genres
1198,1342,Candyman (1992),Horror|Thriller
1199,1343,Cape Fear (1991),Thriller
1200,1344,Cape Fear (1962),Crime|Drama|Thriller
1201,1345,Carrie (1976),Drama|Fantasy|Horror|Thriller
1202,1346,Cat People (1982),Drama|Fantasy|Horror
1203,1347,"Nightmare on Elm Street, A (1984)",Horror|Thriller
1204,1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror
1205,1349,Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice) (1986),Horror
1206,1350,"Omen, The (1976)",Horror|Mystery|Thriller
1207,1351,Blood and Wine (Blood & Wine) (1996),Crime|Drama|Thriller
1208,1352,Albino Alligator (1996),Crime|Thriller
1209,1353,"Mirror Has Two Faces, The (1996)",Comedy|Drama|Romance
1210,1354,Breaking the Waves (1996),Drama|Mystery
1211,1355,Nightwatch (1997),Horror|Thriller
1212,1356,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi|Thriller
1213,1357,Shine (1996),Drama|Romance
1214,1358,Sling Blade (1996),Drama
1215,1359,Jingle All the Way (1996),Children|Comedy
1216,1360,Identification of a Woman (Identificazione di una donna) (1982),Drama
1217,1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary
1218,1363,"Preacher's Wife, The (1996)",Drama
1219,1364,Zero Kelvin (Kjærlighetens kjøtere) (1995),Drama
1220,1365,Ridicule (1996),Drama
1221,1366,"Crucible, The (1996)",Drama
1222,1367,101 Dalmatians (1996),Adventure|Children|Comedy
1223,1369,I Can't Sleep (J'ai pas sommeil) (1994),Drama|Thriller
1224,1370,Die Hard 2 (1990),Action|Adventure|Thriller
1225,1371,Star Trek: The Motion Picture (1979),Adventure|Sci-Fi
1226,1372,Star Trek VI: The Undiscovered Country (1991),Action|Mystery|Sci-Fi
1227,1373,Star Trek V: The Final Frontier (1989),Action|Sci-Fi
1228,1374,Star Trek II: The Wrath of Khan (1982),Action|Adventure|Sci-Fi|Thriller
1229,1375,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi
1230,1376,Star Trek IV: The Voyage Home (1986),Adventure|Comedy|Sci-Fi
1231,1377,Batman Returns (1992),Action|Crime
1232,1378,Young Guns (1988),Action|Comedy|Western
1233,1379,Young Guns II (1990),Action|Western
1234,1380,Grease (1978),Comedy|Musical|Romance
1235,1381,Grease 2 (1982),Comedy|Musical|Romance
1236,1382,Marked for Death (1990),Action|Drama
1237,1383,Adrenalin: Fear the Rush (1996),Action|Sci-Fi
1238,1384,"Substance of Fire, The (1996)",Drama
1239,1385,Under Siege (1992),Action|Drama|Thriller
1240,1387,Jaws (1975),Action|Horror
1241,1388,Jaws 2 (1978),Horror|Thriller
1242,1389,Jaws 3-D (1983),Action|Horror
1243,1390,My Fellow Americans (1996),Comedy
1244,1391,Mars Attacks! (1996),Action|Comedy|Sci-Fi
1245,1392,Citizen Ruth (1996),Comedy|Drama
1246,1393,Jerry Maguire (1996),Drama|Romance
1247,1394,Raising Arizona (1987),Comedy
1248,1395,Tin Men (1987),Comedy|Drama
1249,1396,Sneakers (1992),Action|Comedy|Crime|Drama|Sci-Fi
1250,1397,Bastard Out of Carolina (1996),Drama
1251,1398,In Love and War (1996),Romance|War
1252,1399,Marvin's Room (1996),Drama
1253,1401,Ghosts of Mississippi (1996),Drama
1254,1404,Night Falls on Manhattan (1996),Crime|Drama
1255,1405,Beavis and Butt-Head Do America (1996),Adventure|Animation|Comedy|Crime
1256,1406,"Judgement in Stone, A (Cérémonie, La) (1995)",Drama
1257,1407,Scream (1996),Comedy|Horror|Mystery|Thriller
1258,1408,"Last of the Mohicans, The (1992)",Action|Romance|War|Western
1259,1409,Michael (1996),Comedy|Drama|Fantasy|Romance
1260,1410,"Evening Star, The (1996)",Comedy|Drama
1261,1411,Hamlet (1996),Crime|Drama|Romance
1262,1412,Some Mother's Son (1996),Drama
1263,1413,"Whole Wide World, The (1996)",Drama
1264,1414,Mother (1996),Comedy
1265,1415,"Thieves (Voleurs, Les) (1996)",Crime|Drama|Romance
1266,1416,Evita (1996),Drama|Musical
1267,1417,"Portrait of a Lady, The (1996)",Drama
1268,1419,Walkabout (1971),Adventure|Drama
1269,1420,Message to Love: The Isle of Wight Festival (1996),Documentary
1270,1421,Grateful Dead (1995),Documentary
1271,1422,Murder at 1600 (1997),Crime|Drama|Mystery|Thriller
1272,1423,Hearts and Minds (1996),Drama
1273,1425,Fierce Creatures (1997),Comedy
1274,1426,Zeus and Roxanne (1997),Children
1275,1427,Turbulence (1997),Action|Thriller
1276,1428,Angel Baby (1995),Drama
1277,1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),Action|Adventure|Comedy|Thriller
1278,1430,Underworld (1996),Comedy|Thriller
1279,1431,Beverly Hills Ninja (1997),Action|Comedy
1280,1432,Metro (1997),Action|Comedy|Crime|Drama|Thriller
1281,1433,"Machine, The (1994)",Comedy|Horror|Sci-Fi|Thriller
1282,1434,"Stranger, The (1994)",Action
1283,1436,Falling in Love Again (1980),Comedy
1284,1437,"Cement Garden, The (1993)",Drama
1285,1438,Dante's Peak (1997),Action|Thriller
1286,1439,Meet Wally Sparks (1997),Comedy
1287,1440,Amos & Andrew (1993),Comedy
1288,1441,Benny & Joon (1993),Comedy|Romance
1289,1442,Prefontaine (1997),Drama
1290,1444,Guantanamera (1994),Comedy
1291,1445,McHale's Navy (1997),Comedy|War
1292,1446,Kolya (Kolja) (1996),Comedy|Drama
1293,1447,Gridlock'd (1997),Crime
1294,1448,Fire on the Mountain (1996),Documentary
1295,1449,Waiting for Guffman (1996),Comedy
1296,1450,Prisoner of the Mountains (Kavkazsky plennik) (1996),War
1297,1453,"Beautician and the Beast, The (1997)",Comedy|Romance
1298,1454,SubUrbia (1997),Comedy|Drama
1299,1455,Hotel de Love (1996),Comedy|Romance
1300,1456,"Pest, The (1997)",Comedy
1301,1457,Fools Rush In (1997),Comedy|Drama|Romance
1302,1458,Touch (1997),Drama|Fantasy|Romance
1303,1459,Absolute Power (1997),Mystery|Thriller
1304,1460,That Darn Cat (1997),Children|Comedy|Mystery
1305,1461,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),Comedy
1306,1463,That Old Feeling (1997),Comedy|Romance
1307,1464,Lost Highway (1997),Crime|Drama|Fantasy|Film-Noir|Mystery|Romance
1308,1465,Rosewood (1997),Action|Drama
1309,1466,Donnie Brasco (1997),Crime|Drama
1310,1468,Booty Call (1997),Comedy|Romance
1311,1470,Rhyme & Reason (1997),Documentary
1312,1471,Boys Life 2 (1997),Drama
1313,1472,City of Industry (1997),Crime|Thriller
1314,1473,Best Men (1997),Action|Comedy|Crime|Drama
1315,1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children|Comedy
1316,1475,Kama Sutra: A Tale of Love (1996),Romance
1317,1476,Private Parts (1997),Comedy|Drama
1318,1477,Love Jones (1997),Romance
1319,1479,"Saint, The (1997)",Action|Romance|Sci-Fi|Thriller
1320,1480,Smilla's Sense of Snow (1997),Drama|Thriller
1321,1482,"Van, The (1996)",Comedy|Drama
1322,1483,Crash (1996),Drama|Thriller
1323,1484,"Daytrippers, The (1996)",Comedy|Drama|Mystery|Romance
1324,1485,Liar Liar (1997),Comedy
1325,1486,"Quiet Room, The (1996)",Drama
1326,1487,Selena (1997),Drama|Musical
1327,1488,"Devil's Own, The (1997)",Action|Drama|Thriller
1328,1489,Cats Don't Dance (1997),Animation|Children|Musical
1329,1490,B*A*P*S (1997),Comedy
1330,1493,Love and Other Catastrophes (1996),Romance
1331,1495,Turbo: A Power Rangers Movie (1997),Action|Adventure|Children
1332,1496,Anna Karenina (1997),Drama|Romance
1333,1497,Double Team (1997),Action
1334,1498,Inventing the Abbotts (1997),Drama|Romance
1335,1499,Anaconda (1997),Action|Adventure|Thriller
1336,1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance
1337,1501,Keys to Tulsa (1997),Crime
1338,1502,Kissed (1996),Drama|Romance
1339,1503,8 Heads in a Duffel Bag (1997),Comedy
1340,1504,Hollow Reed (1996),Drama
1341,1507,Paradise Road (1997),Drama|War
1342,1508,Traveller (1997),Drama
1343,1509,All Over Me (1997),Drama
1344,1511,"Chef in Love, A (Shekvarebuli kulinaris ataserti retsepti) (1997)",Comedy|Romance
1345,1513,Romy and Michele's High School Reunion (1997),Comedy
1346,1514,Temptress Moon (Feng Yue) (1996),Romance
1347,1515,Volcano (1997),Action|Drama|Thriller
1348,1516,Children of the Revolution (1996),Comedy
1349,1517,Austin Powers: International Man of Mystery (1997),Action|Adventure|Comedy
1350,1518,Breakdown (1997),Action|Thriller
1351,1519,Broken English (1996),Drama
1352,1520,Commandments (1997),Romance
1353,1523,"Truth or Consequences, N.M. (1997)",Action|Crime|Romance
1354,1525,Warriors of Virtue (1997),Action|Adventure|Children|Fantasy
1355,1526,Fathers' Day (1997),Comedy
1356,1527,"Fifth Element, The (1997)",Action|Adventure|Comedy|Sci-Fi
1357,1529,Nowhere (1997),Comedy|Drama
1358,1531,Losing Chase (1996),Drama
1359,1532,Sprung (1997),Comedy
1360,1533,"Promise, The (La promesse) (1996)",Drama
1361,1534,"Bonheur, Le (1965)",Drama
1362,1535,Love! Valour! Compassion! (1997),Drama|Romance
1363,1537,Shall We Dance? (Shall We Dansu?) (1996),Comedy|Drama|Romance
1364,1538,"Second Jungle Book: Mowgli & Baloo, The (1997)",Adventure|Children
1365,1539,Twin Town (1997),Comedy|Crime
1366,1541,Addicted to Love (1997),Comedy|Romance
1367,1542,Brassed Off (1996),Comedy|Drama|Romance
1368,1543,"Designated Mourner, The (1997)",Drama
1369,1544,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller
1370,1545,Ponette (1996),Drama
1371,1546,Schizopolis (1996),Comedy
1372,1547,Shiloh (1997),Children|Drama
1373,1549,Rough Magic (1995),Drama|Romance
1374,1550,Trial and Error (1997),Comedy|Romance
1375,1551,Buddy (1997),Adventure|Children|Drama
1376,1552,Con Air (1997),Action|Adventure|Thriller
1377,1554,"Pillow Book, The (1996)",Drama|Romance
1378,1555,"To Have, or Not (En avoir (ou pas)) (1995)",Drama
1379,1556,Speed 2: Cruise Control (1997),Action|Romance|Thriller
1380,1562,Batman & Robin (1997),Action|Adventure|Fantasy|Thriller
1381,1563,Dream With the Fishes (1997),Drama
1382,1564,For Roseanna (Roseanna's Grave) (1997),Comedy|Drama|Romance
1383,1565,Head Above Water (1996),Comedy|Thriller
1384,1566,Hercules (1997),Adventure|Animation|Children|Comedy|Musical
1385,1567,"Last Time I Committed Suicide, The (1997)",Drama
1386,1569,My Best Friend's Wedding (1997),Comedy|Romance
1387,1570,Tetsuo II: Body Hammer (1992),Horror|Sci-Fi
1388,1571,When the Cat's Away (Chacun cherche son chat) (1996),Comedy|Romance
1389,1572,"Contempt (Mépris, Le) (1963)",Drama
1390,1573,Face/Off (1997),Action|Crime|Drama|Thriller
1391,1574,Fall (1997),Romance
1392,1575,Gabbeh (1996),Drama
1393,1580,Men in Black (a.k.a. MIB) (1997),Action|Comedy|Sci-Fi
1394,1581,Out to Sea (1997),Comedy
1395,1582,Wild America (1997),Adventure|Children
1396,1583,"Simple Wish, A (1997)",Children|Fantasy
1397,1584,Contact (1997),Drama|Sci-Fi
1398,1585,Love Serenade (1996),Comedy
1399,1586,G.I. Jane (1997),Action|Drama
1400,1587,Conan the Barbarian (1982),Action|Adventure|Fantasy
1401,1588,George of the Jungle (1997),Children|Comedy
1402,1589,Cop Land (1997),Action|Crime|Drama|Thriller
1403,1590,Event Horizon (1997),Horror|Sci-Fi|Thriller
1404,1591,Spawn (1997),Action|Adventure|Sci-Fi|Thriller
1405,1592,Air Bud (1997),Children|Comedy
1406,1593,Picture Perfect (1997),Comedy|Romance
1407,1594,In the Company of Men (1997),Comedy|Drama
1408,1595,Free Willy 3: The Rescue (1997),Adventure|Children|Drama
1409,1596,Career Girls (1997),Drama
1410,1597,Conspiracy Theory (1997),Drama|Mystery|Romance|Thriller
1411,1598,Desperate Measures (1998),Crime|Drama|Thriller
1412,1599,Steel (1997),Action
1413,1600,She's So Lovely (1997),Drama|Romance
1414,1601,Hoodlum (1997),Crime|Drama|Film-Noir
1415,1602,Leave It to Beaver (1997),Comedy
1416,1603,Mimic (1997),Horror|Sci-Fi|Thriller
1417,1604,Money Talks (1997),Action|Comedy
1418,1605,Excess Baggage (1997),Adventure|Romance
1419,1606,Kull the Conqueror (1997),Action|Adventure
1420,1608,Air Force One (1997),Action|Thriller
1421,1609,187 (One Eight Seven) (1997),Drama|Thriller
1422,1610,"Hunt for Red October, The (1990)",Action|Adventure|Thriller
1423,1611,My Own Private Idaho (1991),Drama|Romance
1424,1612,"Kiss Me, Guido (1997)",Comedy
1425,1613,Star Maps (1997),Drama
1426,1614,In & Out (1997),Comedy
1427,1615,"Edge, The (1997)",Adventure|Drama
1428,1616,"Peacemaker, The (1997)",Action|Thriller|War
1429,1617,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller
1430,1619,Seven Years in Tibet (1997),Adventure|Drama|War
1431,1620,Kiss the Girls (1997),Crime|Drama|Mystery|Thriller
1432,1621,Soul Food (1997),Drama
1433,1622,Kicked in the Head (1997),Comedy|Drama
1434,1623,Wishmaster (1997),Horror
1435,1624,"Thousand Acres, A (1997)",Drama
1436,1625,"Game, The (1997)",Drama|Mystery|Thriller
1437,1626,Fire Down Below (1997),Action|Drama|Thriller
1438,1627,U Turn (1997),Crime|Drama|Mystery
1439,1629,"MatchMaker, The (1997)",Comedy|Romance
1440,1631,"Assignment, The (1997)",Action|Thriller
1441,1632,"Smile Like Yours, A (1997)",Comedy|Romance
1442,1633,Ulee's Gold (1997),Drama
1443,1635,"Ice Storm, The (1997)",Drama
1444,1636,Stag (1997),Action|Thriller
1445,1639,Chasing Amy (1997),Comedy|Drama|Romance
1446,1640,How to Be a Player (1997),Comedy
1447,1641,"Full Monty, The (1997)",Comedy|Drama
1448,1642,Indian Summer (a.k.a. Alive & Kicking) (1996),Comedy|Drama
1449,1643,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)",Drama|Romance
1450,1644,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller
1451,1645,"Devil's Advocate, The (1997)",Drama|Mystery|Thriller
1452,1646,RocketMan (a.k.a. Rocket Man) (1997),Children|Comedy|Romance|Sci-Fi
1453,1647,Playing God (1997),Crime|Drama|Thriller
1454,1648,"House of Yes, The (1997)",Comedy|Drama
1455,1649,"Fast, Cheap & Out of Control (1997)",Documentary
1456,1650,Washington Square (1997),Drama
1457,1651,Telling Lies in America (1997),Drama
1458,1652,Year of the Horse (1997),Documentary
1459,1653,Gattaca (1997),Drama|Sci-Fi|Thriller
1460,1654,FairyTale: A True Story (1997),Children|Drama|Fantasy
1461,1655,Phantoms (1998),Drama|Horror|Thriller
1462,1656,Swept from the Sea (1997),Drama|Romance
1463,1657,Wonderland (1997),Comedy|Documentary
1464,1658,"Life Less Ordinary, A (1997)",Romance|Thriller
1465,1659,Hurricane Streets (1997),Drama
1466,1660,Eve's Bayou (1997),Drama
1467,1661,Switchback (1997),Crime|Mystery|Thriller
1468,1662,Gang Related (1997),Crime
1469,1663,Stripes (1981),Comedy|War
1470,1664,Nenette and Boni (Nénette et Boni) (1996),Drama
1471,1665,Bean (1997),Comedy
1472,1666,Hugo Pool (1997),Romance
1473,1667,Mad City (1997),Action|Drama
1474,1668,One Night Stand (1997),Drama
1475,1669,"Tango Lesson, The (1997)",Romance
1476,1670,Welcome to Sarajevo (1997),Drama|War
1477,1671,Deceiver (1997),Crime|Drama|Thriller
1478,1672,"Rainmaker, The (1997)",Drama
1479,1673,Boogie Nights (1997),Drama
1480,1674,Witness (1985),Drama|Romance|Thriller
1481,1675,Incognito (1997),Crime|Thriller
1482,1676,Starship Troopers (1997),Action|Sci-Fi
1483,1677,Critical Care (1997),Comedy|Drama
1484,1678,"Joy Luck Club, The (1993)",Drama|Romance
1485,1679,Chairman of the Board (1998),Comedy
1486,1680,Sliding Doors (1998),Drama|Romance
1487,1681,Mortal Kombat: Annihilation (1997),Action|Adventure|Fantasy
1488,1682,"Truman Show, The (1998)",Comedy|Drama|Sci-Fi
1489,1683,"Wings of the Dove, The (1997)",Drama|Romance
1490,1684,Mrs. Dalloway (1997),Drama|Romance
1491,1685,"I Love You, I Love You Not (1996)",Drama|Romance
1492,1686,Red Corner (1997),Crime|Thriller
1493,1687,"Jackal, The (1997)",Action|Thriller
1494,1688,Anastasia (1997),Adventure|Animation|Children|Drama|Musical
1495,1689,"Man Who Knew Too Little, The (1997)",Comedy|Crime|Thriller
1496,1690,Alien: Resurrection (1997),Action|Horror|Sci-Fi
1497,1692,Alien Escape (1995),Horror|Sci-Fi
1498,1693,Amistad (1997),Drama|Mystery
1499,1694,"Apostle, The (1997)",Drama
1500,1695,Artemisia (1997),Drama
1501,1696,Bent (1997),Drama|War
1502,1699,"Butcher Boy, The (1997)",Comedy|Drama
1503,1701,Deconstructing Harry (1997),Comedy|Drama
1504,1702,Flubber (1997),Children|Comedy|Fantasy
1505,1703,For Richer or Poorer (1997),Comedy
1506,1704,Good Will Hunting (1997),Drama|Romance
1507,1707,Home Alone 3 (1997),Children|Comedy
1508,1711,Midnight in the Garden of Good and Evil (1997),Crime|Drama|Mystery
1509,1713,Mouse Hunt (1997),Children|Comedy
1510,1715,Office Killer (1997),Thriller
1511,1717,Scream 2 (1997),Comedy|Horror|Mystery|Thriller
1512,1719,"Sweet Hereafter, The (1997)",Drama
1513,1720,Time Tracers (1995),Action|Adventure|Sci-Fi
1514,1721,Titanic (1997),Drama|Romance
1515,1722,Tomorrow Never Dies (1997),Action|Adventure|Thriller
1516,1723,Twisted (1996),Comedy|Drama
1517,1725,"Education of Little Tree, The (1997)",Drama
1518,1726,"Postman, The (1997)",Action|Adventure|Drama|Sci-Fi
1519,1727,"Horse Whisperer, The (1998)",Drama|Romance
1520,1728,"Winter Guest, The (1997)",Drama
1521,1729,Jackie Brown (1997),Crime|Drama|Thriller
1522,1730,Kundun (1997),Drama
1523,1731,Mr. Magoo (1997),Comedy
1524,1732,"Big Lebowski, The (1998)",Comedy|Crime
1525,1733,Afterglow (1997),Drama|Romance
1526,1734,My Life in Pink (Ma vie en rose) (1997),Comedy|Drama
1527,1735,Great Expectations (1998),Drama|Romance
1528,1739,3 Ninjas: High Noon On Mega Mountain (1998),Action|Children|Comedy
1529,1743,Arguing the World (1998),Documentary
1530,1744,Firestorm (1998),Action|Adventure|Thriller
1531,1746,Senseless (1998),Comedy
1532,1747,Wag the Dog (1997),Comedy
1533,1748,Dark City (1998),Adventure|Film-Noir|Sci-Fi|Thriller
1534,1749,"Leading Man, The (1996)",Romance
1535,1750,Star Kid (1997),Adventure|Children|Fantasy|Sci-Fi
1536,1752,Hard Rain (1998),Action|Crime|Thriller
1537,1753,Half Baked (1998),Comedy
1538,1754,Fallen (1998),Crime|Drama|Fantasy|Thriller
1539,1755,Shooting Fish (1997),Comedy|Romance
1540,1756,"Prophecy II, The (1998)",Horror
1541,1757,Fallen Angels (Duo luo tian shi) (1995),Drama|Romance
1542,1759,"Four Days in September (O Que É Isso, Companheiro?) (1997)",Drama
1543,1760,Spice World (1997),Comedy
1544,1762,Deep Rising (1998),Action|Horror|Sci-Fi
1545,1767,Music From Another Room (1998),Drama|Romance
1546,1769,"Replacement Killers, The (1998)",Action|Crime|Thriller
1547,1770,B. Monkey (1998),Crime|Romance|Thriller
1548,1771,Night Flier (1997),Horror
1549,1772,Blues Brothers 2000 (1998),Action|Comedy|Musical
1550,1773,Tokyo Fist (Tokyo ken) (1995),Action|Drama
1551,1777,"Wedding Singer, The (1998)",Comedy|Romance
1552,1779,Sphere (1998),Sci-Fi|Thriller
1553,1780,Ayn Rand: A Sense of Life (1997),Documentary
1554,1783,Palmetto (1998),Crime|Drama|Mystery|Romance|Thriller
1555,1784,As Good as It Gets (1997),Comedy|Drama|Romance
1556,1785,King of New York (1990),Crime|Thriller
1557,1788,Men with Guns (1997),Action|Drama
1558,1791,Twilight (1998),Crime|Drama|Thriller
1559,1792,U.S. Marshals (1998),Action|Crime|Thriller
1560,1793,Welcome to Woop-Woop (1997),Comedy
1561,1794,Love and Death on Long Island (1997),Comedy|Drama
1562,1795,"Callejón de los milagros, El (1995)",Drama
1563,1797,Everest (1998),Documentary|IMAX
1564,1798,Hush (1998),Thriller
1565,1799,Suicide Kings (1997),Comedy|Crime|Drama|Mystery|Thriller
1566,1801,"Man in the Iron Mask, The (1998)",Action|Adventure|Drama
1567,1804,"Newton Boys, The (1998)",Crime|Drama
1568,1805,Wild Things (1998),Crime|Drama|Mystery|Thriller
1569,1806,Paulie (1998),Adventure|Children|Comedy
1570,1807,"Cool, Dry Place, A (1998)",Drama
1571,1809,Fireworks (Hana-bi) (1997),Crime|Drama
1572,1810,Primary Colors (1998),Comedy|Drama
1573,1811,"Niagara, Niagara (1997)",Drama
1574,1812,Wide Awake (1998),Children|Comedy|Drama
1575,1814,"Price Above Rubies, A (1998)",Drama
1576,1816,Two Girls and a Guy (1997),Comedy|Drama
1577,1817,No Looking Back (1998),Drama|Romance
1578,1820,"Proposition, The (1998)",Drama|Romance
1579,1821,"Object of My Affection, The (1998)",Comedy|Romance
1580,1822,Meet the Deedles (1998),Children|Comedy
1581,1824,Homegrown (1998),Comedy|Thriller
1582,1825,"Player's Club, The (1998)",Comedy|Drama
1583,1826,Barney's Great Adventure (1998),Adventure|Children
1584,1827,"Big One, The (1997)",Comedy|Documentary
1585,1829,Chinese Box (1997),Drama|Romance
1586,1831,Lost in Space (1998),Action|Adventure|Sci-Fi
1587,1833,Mercury Rising (1998),Action|Drama|Thriller
1588,1834,"Spanish Prisoner, The (1997)",Crime|Drama|Mystery|Thriller
1589,1835,City of Angels (1998),Drama|Fantasy|Romance
1590,1836,"Last Days of Disco, The (1998)",Comedy|Drama
1591,1837,"Odd Couple II, The (1998)",Comedy
1592,1839,My Giant (1998),Comedy
1593,1840,He Got Game (1998),Drama
1594,1841,"Gingerbread Man, The (1998)",Drama|Thriller
1595,1844,Live Flesh (Carne trémula) (1997),Drama|Romance
1596,1845,Zero Effect (1998),Comedy|Mystery|Thriller
1597,1846,Nil By Mouth (1997),Drama
1598,1848,"Borrowers, The (1997)",Adventure|Children|Comedy|Fantasy
1599,1850,"I Love You, Don't Touch Me! (1998)",Drama|Romance
1600,1853,"Alan Smithee Film: Burn Hollywood Burn, An (1997)",Comedy
1601,1854,Kissing a Fool (1998),Comedy|Romance
1602,1855,Krippendorf's Tribe (1998),Comedy
1603,1856,Kurt & Courtney (1998),Documentary
1604,1857,"Real Blonde, The (1997)",Comedy
1605,1858,Mr. Nice Guy (Yat goh ho yan) (1997),Action|Comedy
1606,1859,Taste of Cherry (Ta'm e guilass) (1997),Drama
1607,1860,Character (Karakter) (1997),Drama
1608,1861,Junk Mail (Budbringeren) (1997),Comedy|Thriller
1609,1862,Species II (1998),Horror|Sci-Fi
1610,1863,Major League: Back to the Minors (1998),Comedy
1611,1864,Sour Grapes (1998),Comedy
1612,1865,Wild Man Blues (1997),Documentary
1613,1866,"Big Hit, The (1998)",Action|Comedy|Crime
1614,1867,Tarzan and the Lost City (1998),Action|Adventure
1615,1869,Black Dog (1998),Action|Thriller
1616,1870,"Dancer, Texas Pop. 81 (1998)",Comedy|Drama
1617,1871,"Friend of the Deceased, A (Priyatel pokonika) (1997)",Comedy|Drama
1618,1872,Go Now (1995),Drama
1619,1873,"Misérables, Les (1998)",Crime|Drama|Romance|War
1620,1874,Still Breathing (1997),Comedy|Romance
1621,1875,Clockwatchers (1997),Comedy
1622,1876,Deep Impact (1998),Drama|Sci-Fi|Thriller
1623,1878,Woo (1998),Comedy|Romance
1624,1879,"Hanging Garden, The (1997)",Drama|Romance
1625,1880,Lawn Dogs (1997),Drama
1626,1881,Quest for Camelot (1998),Adventure|Animation|Children|Fantasy|Musical
1627,1882,Godzilla (1998),Action|Sci-Fi|Thriller
1628,1883,Bulworth (1998),Comedy|Drama|Romance
1629,1884,Fear and Loathing in Las Vegas (1998),Adventure|Comedy|Drama
1630,1885,"Opposite of Sex, The (1998)",Comedy|Drama|Romance
1631,1886,I Got the Hook Up (1998),Comedy
1632,1887,Almost Heroes (1998),Adventure|Comedy|Western
1633,1888,Hope Floats (1998),Comedy|Drama|Romance
1634,1889,Insomnia (1997),Drama|Mystery|Thriller
1635,1890,Little Boy Blue (1997),Drama
1636,1891,"Ugly, The (1997)",Horror|Thriller
1637,1892,"Perfect Murder, A (1998)",Thriller
1638,1893,Beyond Silence (Jenseits der Stille) (1996),Drama
1639,1894,Six Days Seven Nights (1998),Adventure|Comedy|Romance
1640,1895,Can't Hardly Wait (1998),Comedy|Drama|Romance
1641,1896,Cousin Bette (1998),Comedy
1642,1897,High Art (1998),Drama|Romance
1643,1898,"Land Girls, The (1998)",Drama|War
1644,1899,Passion in the Desert (1998),Adventure|Drama
1645,1900,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",Comedy|Drama
1646,1901,Dear Jesse (1997),Documentary
1647,1902,Dream for an Insomniac (1996),Drama|Romance
1648,1903,Hav Plenty (1997),Comedy
1649,1904,Henry Fool (1997),Comedy|Drama
1650,1906,Mr. Jealousy (1997),Comedy|Romance
1651,1907,Mulan (1998),Adventure|Animation|Children|Comedy|Drama|Musical|Romance
1652,1909,"X-Files: Fight the Future, The (1998)",Action|Crime|Mystery|Sci-Fi|Thriller
1653,1910,I Went Down (1997),Comedy|Crime|Drama
1654,1911,Dr. Dolittle (1998),Comedy
1655,1912,Out of Sight (1998),Comedy|Crime|Drama|Romance|Thriller
1656,1913,Picnic at Hanging Rock (1975),Drama|Mystery
1657,1914,Smoke Signals (1998),Comedy|Drama
1658,1916,Buffalo '66 (a.k.a. Buffalo 66) (1998),Drama|Romance
1659,1917,Armageddon (1998),Action|Romance|Sci-Fi|Thriller
1660,1918,Lethal Weapon 4 (1998),Action|Comedy|Crime|Thriller
1661,1919,Madeline (1998),Children|Comedy
1662,1920,Small Soldiers (1998),Animation|Children|Fantasy|War
1663,1921,Pi (1998),Drama|Sci-Fi|Thriller
1664,1922,Whatever (1998),Drama
1665,1923,There's Something About Mary (1998),Comedy|Romance
1666,1924,Plan 9 from Outer Space (1959),Horror|Sci-Fi
1667,1925,Wings (1927),Action|Drama|Romance|War
1668,1926,"Broadway Melody, The (1929)",Musical
1669,1927,All Quiet on the Western Front (1930),Action|Drama|War
1670,1928,Cimarron (1931),Drama|Western
1671,1929,Grand Hotel (1932),Drama|Romance
1672,1930,Cavalcade (1933),Drama|Romance|War
1673,1931,Mutiny on the Bounty (1935),Adventure|Drama
1674,1932,"Great Ziegfeld, The (1936)",Drama|Musical
1675,1933,"Life of Emile Zola, The (1937)",Drama
1676,1934,You Can't Take It with You (1938),Comedy|Romance
1677,1935,How Green Was My Valley (1941),Drama|Musical|Romance
1678,1936,Mrs. Miniver (1942),Drama|War
1679,1937,Going My Way (1944),Comedy|Drama|Musical
1680,1938,"Lost Weekend, The (1945)",Drama
1681,1939,"Best Years of Our Lives, The (1946)",Drama|War
1682,1940,Gentleman's Agreement (1947),Drama
1683,1941,Hamlet (1948),Drama
1684,1942,All the King's Men (1949),Drama
1685,1943,"Greatest Show on Earth, The (1952)",Drama
1686,1944,From Here to Eternity (1953),Drama|Romance|War
1687,1945,On the Waterfront (1954),Crime|Drama
1688,1946,Marty (1955),Drama|Romance
1689,1947,West Side Story (1961),Drama|Musical|Romance
1690,1948,Tom Jones (1963),Adventure|Comedy|Romance
1691,1949,"Man for All Seasons, A (1966)",Drama
1692,1950,In the Heat of the Night (1967),Drama|Mystery
